url	set	verdict_in_tsv	http_status	final_url	ok	notes
https://www.streamlineusa.com/commercial/upper-east-side-penthouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/e63-st-penthouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=upper-east-side-penthouse claimant=motel-23-lounge wp_id=2345; REVIEW ambiguous; live last-wins 301 → /residential/e63-st-penthouse/ (not an invented target)
https://www.streamlineusa.com/residential/vivvi-daycare/	legacy	REVIEW	301	https://www.streamlineusa.com/commercial/vivvi-daycare-tribeca/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=vivvi-daycare claimant=st-lukes-place-townhouse wp_id=531; REVIEW ambiguous; live last-wins 301 → /commercial/vivvi-daycare-tribeca/ (not an invented target)
https://www.streamlineusa.com/residential/west-village-townhouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/st-lukes-place-townhouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=west-village-townhouse claimant=st-lukes-place-townhouse wp_id=531; REVIEW ambiguous; live last-wins 301 → /residential/st-lukes-place-townhouse/ (not an invented target)
https://www.streamlineusa.com/residential/sullivan-st-duplex/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/sullivan-st-duplex-2/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=sullivan-st-duplex claimant=sullivan-st-duplex-2 wp_id=1907; REVIEW ambiguous; live last-wins 301 → /residential/sullivan-st-duplex-2/ (not an invented target)
https://www.streamlineusa.com/residential/horatio-st-townhouse-2/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/tribeca-loft/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=horatio-st-townhouse-2 claimant=tribeca-loft wp_id=520; REVIEW ambiguous; live last-wins 301 → /residential/tribeca-loft/ (not an invented target)
https://www.streamlineusa.com/commercial/washington-sq-dermatology/	legacy	REVIEW	301	https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=washington-sq-dermatology claimant=upper-east-side-townhouse wp_id=564; REVIEW ambiguous; live last-wins 301 → /commercial/upper-east-side-townhouse/ (not an invented target)
https://www.streamlineusa.com/residential/jackson-heights-townhouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/upper-west-side-apartment/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=jackson-heights-townhouse claimant=upper-west-side-apartment wp_id=2409; REVIEW ambiguous; live last-wins 301 → /residential/upper-west-side-apartment/ (not an invented target)
https://www.streamlineusa.com/commercial/vivvi-daycare/	legacy	REVIEW	301	https://www.streamlineusa.com/commercial/vivvi-daycare-tribeca/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=vivvi-daycare claimant=vivvi-daycare-tribeca wp_id=494; REVIEW ambiguous; live last-wins 301 → /commercial/vivvi-daycare-tribeca/ (not an invented target)
https://www.streamlineusa.com/residential/horatio-st-townhouse-2/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/tribeca-loft/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=horatio-st-townhouse-2 claimant=west-23rd-townhouse-2 wp_id=537; REVIEW ambiguous; live last-wins 301 → /residential/tribeca-loft/ (not an invented target)
https://www.streamlineusa.com/residential/west-23rd-townhouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/west-23rd-townhouse-2/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=west-23rd-townhouse claimant=west-23rd-townhouse-2 wp_id=537; REVIEW ambiguous; live last-wins 301 → /residential/west-23rd-townhouse-2/ (not an invented target)
https://www.streamlineusa.com/residential/west-village-townhouse/	legacy	REVIEW	301	https://www.streamlineusa.com/residential/st-lukes-place-townhouse/	review	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv REVIEW old_slug=west-village-townhouse claimant=west-23rd-townhouse-2 wp_id=537; REVIEW ambiguous; live last-wins 301 → /residential/st-lukes-place-townhouse/ (not an invented target)
https://www.streamlineusa.com/residential/mackage-soho/	legacy	SKIP	301	https://www.streamlineusa.com/commercial/mackage-soho/	yes	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv SKIP old_slug=mackage-soho claimant=12th-st-townhouse-greenwich-village wp_id=2504; SKIP constructed other-category path; live https://www.streamlineusa.com/commercial/mackage-soho/ first=200 (200 confirmed); old_path 301s to live project, not the claimant
https://www.streamlineusa.com/residential/mint-kitchen-restaurant/	legacy	SKIP	301	https://www.streamlineusa.com/commercial/mint-kitchen-restaurant/	yes	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv SKIP old_slug=mint-kitchen-restaurant claimant=69th-st-townhouse wp_id=570; SKIP constructed other-category path; live https://www.streamlineusa.com/commercial/mint-kitchen-restaurant/ first=200 (200 confirmed); old_path 301s to live project, not the claimant
https://www.streamlineusa.com/residential/mexicue/	legacy	SKIP	301	https://www.streamlineusa.com/commercial/mexicue/	yes	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv SKIP old_slug=mexicue claimant=duane-street-penthouse wp_id=552; SKIP constructed other-category path; live https://www.streamlineusa.com/commercial/mexicue/ first=200 (200 confirmed); old_path 301s to live project, not the claimant
https://www.streamlineusa.com/commercial/thompson-st-studio/	legacy	SKIP	301	https://www.streamlineusa.com/residential/thompson-st-studio/	yes	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv SKIP old_slug=thompson-st-studio claimant=ground-central-coffee-company wp_id=2384; SKIP constructed other-category path; live https://www.streamlineusa.com/residential/thompson-st-studio/ first=200 (200 confirmed); old_path 301s to live project, not the claimant
https://www.streamlineusa.com/residential/upper-east-side-townhouse/	legacy	SKIP	301	https://www.streamlineusa.com/commercial/upper-east-side-townhouse/	yes	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv SKIP old_slug=upper-east-side-townhouse claimant=lexington-ave-townhouse wp_id=1835; SKIP constructed other-category path; live https://www.streamlineusa.com/commercial/upper-east-side-townhouse/ first=200 (200 confirmed); old_path 301s to live project, not the claimant
